1/3,90s,A-xA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Age,Ast,Att,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Blocks_ShSv,Body Parts_Head,Body Parts_Left,Body Parts_Other,Body Parts_Right,Body Parts_TI,Carries_Carries,Carries_PrgDist,Carries_TotDist,Clr,Comp,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Country,CrsPA,Dispos,Dribbles_#Pl,Dribbles_Att,Dribbles_Megs,Dribbles_Succ,Dribbles_Succ%,Err,Expected_G-xG,Expected_np:G-xG,Expected_npxG,Expected_npxG/Sh,Expected_xA,Expected_xG,GCA Types_Def,GCA Types_Drib,GCA Types_Fld,GCA Types_OG,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA_GCA,GCA_GCA90,Height_Ground,Height_High,Height_Low,ID,Int,KP,LgRank,Long_Att,Long_Cmp,Long_Cmp%,Matches,Medium_Att,Medium_Cmp,Medium_Cmp%,Miscon,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Int,Outcomes_Off,Outcomes_Out,PPA,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Press,Pass Types_Sw,Pass Types_TB,Penalty Kicks_PKA,Penalty Kicks_PKatt,Penalty Kicks_PKm,Penalty Kicks_PKsv,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G+A-PK,Per 90 Minutes_G-PK,Per 90 Minutes_Gls,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xA,Per 90 Minutes_xA,Per 90 Minutes_xG,Per 90 Minutes_xG+xA,Performance_2CrdY,Performance_Ast,Performance_CS,Performance_CS%,Performance_CrdR,Performance_CrdY,Performance_Crs,Performance_D,Performance_Fld,Performance_Fls,Performance_GA,Performance_GA90,Performance_Gls,Performance_Int,Performance_L,Performance_OG,Performance_Off,Performance_PK,Performance_PKatt,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_Save%,Performance_Saves,Performance_SoTA,Performance_TklW,Performance_W,Playing Time_90s,Playing Time_MP,Playing Time_Min,Playing Time_Min%,Playing Time_Mn/MP,Playing Time_Starts,Pressures_%,Pressures_Att 3rd,Pressures_Def 3rd,Pressures_Mid 3rd,Pressures_Press,Pressures_Succ,Prog,Receiving_Rec,Receiving_Rec%,Receiving_Targ,SCA Types_Def,SCA Types_Drib,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA_SCA,SCA_SCA90,Season,Short_Att,Short_Cmp,Short_Cmp%,Squad,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,Standard_Sh,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Tkl,Tackles_TklW,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Tkl+Int,Total_Att,Total_Cmp,Total_Cmp%,Total_PrgDist,Total_TotDist,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Vs Dribbles_Att,Vs Dribbles_Past,Vs Dribbles_Tkl,Vs Dribbles_Tkl%,age,birth_date,height,name,position,weight,xA
49,25.2,-0.7,23,16,41.0,20,1,1333,33,27,6,0,57,122,4,933,209,1045,3480,5886,76,1. MLS,0,0,0,us USA,11,38,23,43,3,20,46.5,0,+0.5,+0.5,0.5,0.05,1.7,0.5,0,0,0,0,0,4,0,4,0.16,901,199,233,2019_Reggie Cannon_FC Dallas,25,17,13th,149,89,59.7,Matches,559,487,87.1,27,33,1119,15,3,21,27,0,39,234,25,1099,181,11,2,,,,,0.04,0.08,0.08,0.04,0.04,0.02,0.09,0.07,0.02,0.09,0,1,,,0,7,39,,31,21,,,1,25,,0,0,0,0,2,0,207,,,,26,,25.2,28,2268,74.1,81,26,23.8,47,150,93,290,69,71,987,90.4,1092,0,1,2,1,31,0,35,1.39,2019,594,535,90.1,FC Dallas,19.4,1,0.08,0.50,1,0,0,12,0.48,2,16.7,0.08,22,87,26,9,2,0,2,35,14,51,26,-0.76,35.6,36.3,-0.7,-0.03,+3,+0.12,-0.45,1.41,42,39,76,1333,1119,83.9,5897,18961,468,44,523,94,1388,737,1613,42,20,22,52.4,22,1998-06-11 00:00:00,,Reggie Cannon,"DF (FB, right)",,1.7
4,3.4,-0.2,4,0,0.0,30,0,147,4,4,0,0,3,120,0,17,7,139,371,698,3,1. MLS,1,2,1,us USA,1,6,3,11,0,2,18.2,0,-0.1,-0.1,0.1,0.05,0.2,0.1,0,0,0,0,0,0,0,0,0.00,92,29,26,2019_Zoltán Stieber_D.C. United,2,5,10th,21,9,42.9,Matches,55,47,85.5,5,2,118,1,0,1,3,4,7,13,1,134,29,4,0,,,,,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.05,0.04,0.10,0,0,,,0,0,7,,0,3,,,0,2,,0,3,0,0,0,0,26,,,,6,,3.4,9,305,10.0,34,3,21.4,26,50,55,131,28,9,128,70.3,182,0,0,0,1,5,0,6,1.77,2019,66,59,89.4,D.C. United,20.4,0,0.00,0.00,0,0,0,3,0.89,1,33.3,0.30,1,75,3,14,6,10,1,8,2,11,6,-0.02,3.4,4.5,-1.1,-0.32,0,0.00,-0.13,0.89,3,3,13,147,118,80.3,515,1942,91,9,35,5,178,84,191,14,9,5,35.7,32,1988-10-16 00:00:00,175cm,Zoltán Stieber,"FW-MF (WM, right)",,0.2
93,24.2,-0.3,43,106,71.1,35,2,1498,36,32,4,0,87,161,3,990,185,1059,2390,4514,85,1. MLS,0,0,0,us USA,14,15,16,23,0,15,65.2,0,+0.3,+0.3,0.7,0.06,2.3,0.7,0,0,1,0,0,7,0,8,0.33,877,347,274,2019_Bacary Sagna_Montreal,20,21,18th,217,104,47.9,Matches,693,567,81.8,23,42,1161,19,3,30,27,3,76,203,15,1295,242,22,5,,,,,0.08,0.12,0.12,0.04,0.04,0.03,0.12,0.09,0.03,0.12,0,2,,,1,7,76,,23,15,,,1,20,,0,1,0,0,0,1,241,,,,25,,24.2,26,2179,71.2,84,25,30.4,37,143,83,263,80,144,1112,89.3,1245,0,0,1,1,42,1,45,1.86,2019,547,485,88.7,Montreal,9.9,0,0.08,0.33,1,0,0,12,0.50,3,25.0,0.12,23,86,25,19,1,3,4,27,12,43,25,-0.61,27.4,39.9,-12.5,-0.52,-14,-0.58,-0.68,1.04,33,47,63,1498,1161,77.5,8071,20959,558,39,475,88,1546,792,1741,35,21,14,40.0,,,176cm,Bacary Sagna,"DF (FB, right)",73kg,2.3
107,19.9,-0.2,11,9,45.0,21,0,1387,22,20,2,0,28,165,8,1168,11,1188,2378,5290,13,1. MLS,0,1,0,us USA,0,21,16,24,1,14,58.3,0,-0.6,-0.6,0.6,0.06,0.2,0.6,0,0,0,0,0,0,0,0,0.00,1149,128,110,2019_Jhegson Méndez_Orlando City,27,4,22nd,201,159,79.1,Matches,610,565,92.6,17,11,1249,17,2,12,6,2,6,49,36,1338,158,35,3,,,,,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.01,0.03,0.04,0,0,,,0,7,6,,14,40,,,0,27,,0,1,0,0,1,1,222,,,,47,,19.9,22,1787,58.4,81,20,28.7,42,168,232,442,127,98,1144,93.0,1230,2,0,1,0,18,0,21,1.06,2019,545,504,92.5,Orlando City,21.5,0,0.00,,0,0,0,10,0.50,0,0.0,0.00,15,86,20,32,2,5,2,28,28,58,47,+0.18,27.4,25.3,+2.1,+0.11,-5,-0.25,-0.04,1.09,25,30,85,1387,1249,90.1,6238,23394,287,17,396,36,1502,966,1548,49,34,15,30.6,23,1997-04-26 00:00:00,,Jhegson Méndez,MF,,0.2
12,5.4,-0.4,2,4,66.7,22,0,196,10,8,2,0,4,22,1,166,0,171,342,797,10,1. MLS,0,0,0,us USA,0,6,3,4,0,2,50.0,0,0.0,0.0,0.0,0.04,0.4,0.0,0,0,0,0,0,1,0,1,0.21,154,25,17,2019_Mo Adams_Chicago,4,6,17th,19,12,63.2,Matches,67,59,88.1,5,4,168,1,0,2,0,0,1,6,6,190,30,1,0,,,,,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,0.01,0.08,0,0,,,0,4,1,,8,12,,,0,4,,0,0,0,0,1,0,44,,,,18,,5.4,10,487,15.9,49,5,35.0,9,60,51,120,42,10,151,93.2,162,2,1,0,0,6,0,9,1.90,2019,103,93,90.3,Chicago,22.9,0,0.00,,0,0,0,1,0.18,0,0.0,0.00,2,71,5,26,5,4,1,12,6,19,18,-0.01,5.9,4.7,+1.2,+0.24,+2,+0.37,+0.16,1.60,9,7,23,196,168,85.7,651,2681,33,1,83,11,248,154,253,10,7,3,30.0,24,1996-09-23 00:00:00,,Mo Adams,MF,,0.4
,4.0,,,,,22,0,,,,,,,,,,,,,,,2. USL Champ,,,,us USA,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mo Adams_Atlanta 2,6,,29th,,,,Matches,,,,,,,,,,,,1,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,1,1,,3,5,,,0,6,,0,0,0,0,0,0,,,,,3,,4.0,4,360,11.8,90,4,,,,,,,,,,,,,,,,,,,2019,,,,Atlanta 2,,,0.00,,0,0,0,3,0.75,0,0.0,0.00,4,90,4,,0,0,,,,,3,,,,,,+3,+0.75,+1.92,1.75,10,7,0,,,,,,,,,,,,,,,,,24,1996-09-23 00:00:00,,Mo Adams,MF,,
3,1.0,-0.1,1,0,0.0,22,0,59,1,1,0,0,2,7,0,47,3,55,150,295,6,1. MLS,0,0,0,us USA,0,1,1,6,0,1,16.7,0,+0.9,+0.9,0.1,0.07,0.1,0.1,0,0,0,0,0,0,0,0,0.00,43,5,11,2019_Mo Adams_Atlanta,2,1,3rd,6,6,100.0,Matches,29,27,93.1,1,4,51,0,0,0,0,0,2,4,1,55,6,0,0,,,,,0.00,0.97,0.97,0.97,0.97,0.13,0.25,0.12,0.13,0.25,0,0,,,0,1,2,,0,3,,,1,2,,0,0,0,0,0,0,16,,,,1,,1.0,4,93,3.0,23,1,25.0,5,15,12,32,8,8,46,93.9,49,0,0,0,0,3,0,3,2.90,2019,21,18,85.7,Atlanta,14.5,0,0.50,0.50,1,0,0,2,1.94,2,100.0,1.94,0,48,1,15,3,7,1,1,0,2,1,-0.05,3.3,2.9,+0.4,+0.37,+1,+0.97,+0.54,2.00,6,5,4,59,51,86.4,387,966,23,6,21,5,74,41,78,1,1,0,0.0,24,1996-09-23 00:00:00,,Mo Adams,MF,,0.1
5,1.3,0.0,0,3,100.0,25,0,63,1,1,0,0,1,44,0,10,7,52,135,251,4,1. MLS,0,0,0,us USA,0,1,0,0,0,0,,0,0.0,0.0,0.0,0.03,0.0,0.0,0,0,0,0,0,0,0,0,0.00,40,15,8,2019_Marquinhos Pedroso_FC Dallas,2,0,13th,9,6,66.7,Matches,30,23,76.7,2,2,51,0,0,0,0,0,3,8,1,55,17,1,0,,,,,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0,0,,,0,0,3,,0,0,,,0,2,,0,0,0,0,0,0,4,,,,2,,1.3,2,118,3.9,59,1,38.9,1,12,5,18,7,1,53,91.4,58,0,0,0,0,0,0,0,0.00,2019,22,20,90.9,FC Dallas,24.2,0,0.00,,0,0,0,1,0.76,0,0.0,0.00,0,73,1,45,1,3,0,2,1,3,2,+0.27,1.6,1.0,+0.6,+0.43,+1,+0.76,+0.55,1.50,2,1,5,63,51,81.0,171,963,15,0,22,5,67,44,75,2,1,1,50.0,27,1993-10-04 00:00:00,175cm,Marquinhos Pedroso,"DF (FB, left)",,0.0
5,3.2,-0.1,6,7,53.8,25,0,154,10,8,2,0,8,99,1,15,26,115,357,661,11,1. MLS,0,0,0,us USA,2,3,0,0,0,0,,0,0.0,0.0,0.0,0.02,0.1,0.0,0,0,0,0,0,0,0,0,0.00,88,46,20,2019_Marquinhos Pedroso_D.C. United,2,2,10th,22,12,54.5,Matches,61,48,78.7,3,6,119,2,0,5,2,0,10,27,1,127,26,1,0,,,,,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.03,0.02,0.05,0,0,,,0,0,10,,2,4,,,0,2,,0,0,0,0,0,0,22,,,,2,,3.2,4,285,9.3,71,3,36.1,4,19,13,36,13,10,114,90.5,126,0,0,0,1,2,1,4,1.26,2019,66,58,87.9,D.C. United,27.2,0,0.00,0.00,0,0,0,3,0.95,1,33.3,0.32,1,80,3,45,1,14,1,5,0,6,2,+0.40,3.8,3.6,+0.2,+0.06,0,0.00,-0.13,1.25,3,3,8,154,119,77.3,709,2075,56,4,53,12,167,96,193,7,4,3,42.9,27,1993-10-04 00:00:00,175cm,Marquinhos Pedroso,"DF (FB, left)",,0.1
16,20.7,+1.2,65,40,38.1,27,4,585,18,13,5,0,33,89,5,423,8,665,2908,5325,13,1. MLS,0,0,0,us USA,11,48,47,61,0,42,68.9,0,-3.0,-3.0,7.0,0.14,2.8,7.0,0,0,0,1,0,5,0,6,0.29,382,92,111,2019_Fafà Picault_Philadelphia,14,18,5th,54,32,59.3,Matches,228,173,75.9,62,24,439,7,2,12,17,0,55,18,0,567,125,17,1,,,,,0.19,0.39,0.39,0.19,0.19,0.34,0.47,0.13,0.34,0.47,0,4,,,0,4,55,,37,23,,,4,14,,0,18,0,0,0,0,115,,,,15,,20.7,32,1862,60.8,58,21,28.7,167,39,157,363,104,31,639,65.9,970,1,8,3,0,25,7,45,2.18,2019,276,231,83.7,Philadelphia,13.3,0,0.08,0.19,4,0,0,51,2.47,21,41.2,1.02,5,76,21,24,11,1,7,8,11,26,15,-0.34,31.0,25.8,+5.2,+0.25,-3,-0.15,-0.97,1.62,29,32,40,585,439,75.0,1261,7212,527,140,91,16,857,318,875,20,17,3,15.0,29,1991-02-23 00:00:00,173cm,Fafà Picault,FW-MF (AM-WM),63kg,2.8
37,13.2,0.0,20,58,74.4,31,0,510,17,3,14,2,43,44,3,389,2,346,909,1676,139,1. MLS,0,0,0,us USA,0,1,3,3,0,3,100.0,1,+0.7,+0.7,0.3,0.13,0.0,0.3,0,0,0,0,0,0,0,0,0.00,343,104,63,2019_Michael Mancienne_New England,8,0,14th,120,95,79.2,Matches,259,232,89.6,2,1,436,3,1,5,0,0,0,18,16,492,55,20,0,,,,,0.00,0.08,0.08,0.08,0.08,0.02,0.02,0.00,0.02,0.02,1,0,,,1,5,0,,4,26,,,1,8,,0,0,0,0,1,0,157,,,,13,,13.2,16,1191,38.9,74,13,34.5,3,62,48,113,39,42,337,98.3,343,0,0,0,0,1,0,1,0.08,2019,128,107,83.6,New England,6.5,0,0.50,1.00,1,0,0,2,0.15,1,50.0,0.08,12,88,13,15,3,4,0,14,11,25,13,-0.15,18.6,23.8,-5.2,-0.39,-11,-0.83,-1.02,1.06,16,27,33,510,436,85.5,3235,9934,8,4,357,88,687,369,705,16,9,7,43.8,32,1988-01-08 00:00:00,184cm,Michael Mancienne,DF (CB-FB),71kg,0.0
93,29.9,+2.6,24,44,64.7,21,6,1671,73,58,15,0,80,1119,8,191,251,1239,4287,7107,107,1. MLS,0,0,0,us USA,23,18,17,33,1,17,51.5,0,-0.3,-0.3,0.3,0.05,3.4,0.3,0,0,0,0,0,10,0,10,0.33,993,349,329,2019_Kai Wagner_Philadelphia,36,38,5th,227,122,53.7,Matches,731,617,84.4,19,50,1347,21,6,28,36,1,101,275,22,1396,212,41,0,,,,,0.20,0.20,0.20,0.00,0.00,0.01,0.12,0.11,0.01,0.12,0,6,,,1,6,101,,26,33,,,0,36,,0,5,0,0,1,0,273,,,,52,,29.9,30,2689,87.9,90,30,32.4,44,192,153,389,126,122,1151,90.7,1269,0,1,4,4,46,2,57,1.91,2019,669,596,89.1,Philadelphia,18.5,0,0.00,,0,0,0,6,0.20,0,0.0,0.00,27,90,30,,0,0,10,47,32,89,52,+0.72,50.9,36.7,+14.1,+0.47,+13,+0.44,+1.65,1.69,54,41,125,1671,1347,80.6,8140,23934,640,31,520,110,1760,1007,2029,87,43,44,50.6,23,1997-02-15 00:00:00,,Kai Wagner,"DF-MF (FB, left)",,3.4
136.0,26.1,-2.9,28.0,25.0,47.2,32,1,1726.0,39.0,30.0,9.0,0.0,71.0,193.0,5.0,1241.0,201.0,1308.0,3941.0,7313.0,69.0,1. MLS,1.0,2.0,0.0,us USA,13.0,12.0,37.0,52.0,0.0,36.0,69.2,2.0,-1.3,-1.3,1.3,0.04,3.9,1.3,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,0.27,1044.0,337.0,345.0,2019_Graham Zusi_Sporting KC,22.0,25.0,21st,338.0,215.0,63.6,Matches,752.0,664.0,88.3,22.0,31.0,1425.0,30.0,7.0,32.0,39.0,3.0,70.0,263.0,59.0,1463.0,254.0,58.0,5.0,,,,,0.04,0.04,0.04,0.0,0.0,0.05,0.2,0.15,0.05,0.2,0.0,1,,,0,5,70.0,,34.0,22,,,0,22.0,,0.0,1.0,0,0,0.0,0.0,262.0,,,,30.0,,26.1,27,2351,76.8,87,26,29.5,52.0,178.0,129.0,359.0,106.0,144.0,1271.0,94.1,1350.0,2.0,4.0,1.0,3.0,48.0,3.0,61.0,2.34,2019,590.0,527.0,89.3,Sporting KC,23.4,4.0,0.0,0.0,0,0,0,37.0,1.42,6,16.2,0.23,25,90.0,26,15.0,1,1.0,5.0,29.0,17.0,51.0,30.0,0.45,46.7,38.9,7.8,0.3,-6,-0.23,1.29,1.22,42,48,73,1726.0,1425.0,82.6,9942.0,28430.0,561.0,41.0,574.0,91.0,1739.0,1010.0,1992.0,69.0,41.0,28.0,40.6,34,1986-08-18 00:00:00,178cm,Graham Zusi,"DF-FW-MF (FB, right)",72kg,3.9
13,7.6,0.6,19,5,20.8,19,1,234,6,6,0,0,6,38,0,186,1,257,869,1685,2,1. MLS,0,1,0,us USA,0,19,16,24,0,15,62.5,0,-0.4,-0.4,0.4,0.06,0.4,0.4,0,0,1,0,0,1,0,2,0.26,171,32,31,2019_Mathieu Choiniere_Montreal,4,5,18th,29,15,51.7,Matches,76,64,84.2,19,4,193,4,1,2,4,2,9,4,0,230,37,7,0,,,,,0.13,0.13,0.13,0.0,0.0,0.06,0.11,0.05,0.06,0.11,0,1.0,,,0,1,9,,17,14,,,0.0,4,,0,1,0.0,0.0,0,1,46,,,,14,,7.6,17,685.0,22.4,40.0,6,24.3,53,63,94,210,51,18,243,67.5,360,0,4,4,0,8,1,17,2.23,2019,123,113,91.9,Montreal,21.3,0,0.0,,0,0,0,7,0.92,0,0.0,0.0,0,73.0,6,22.0,11,4,4,11,6,21,14,0.24,8.6,9.7,-1.2,-0.16,0.0,0.0,0.49,1.35,12.0,12.0,25,234,193,82.5,646,3069,161,17,53,2,332,156,336,17,14,3,17.6,21,1999-02-07 00:00:00,173cm,Mathieu Choiniere,MF,,0.4
,14.8,,,,,20,1,,,,,,,,,,,,,,,1. Veikkausliiga,,,,fi FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Lassi Lappalainen_HJK,,,5th,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,0.07,0.27,0.27,0.20,0.20,,,,,,0,1,,,0,0,,,,,,,3,,,0,,0,0,,,,,,,,,14.8,16,1335,54.9,83,15,,,,,,,,,,,,,,,,,,,2019,,,,HJK,,,,,3,0,0,,,,,,9,88,15,8,1,0,,,,,,,,,,,+3,+0.20,+0.12,1.56,18,15,0,,,,,,,,,,,,,,,,,22,1998-08-24 00:00:00,,Lassi Lappalainen,FW,,
9,7.6,-0.1,7,6,46.2,20,0,219,13,13,0,0,9,37,0,166,3,257,1195,2083,9,1. MLS,0,0,0,us USA,0,19,16,30,1,15,50.0,1,+2.0,+2.0,3.0,0.18,0.1,3.0,2,1,0,0,0,1,0,4,0.53,170,21,28,2019_Lassi Lappalainen_Montreal,6,4,18th,9,6,66.7,Matches,72,51,70.8,13,16,162,9,0,2,3,1,7,4,0,215,38,1,1,,,,,0.00,0.66,0.66,0.66,0.66,0.39,0.41,0.02,0.39,0.41,0,0,,,0,0,7,,1,0,,,5,6,,0,1,0,0,0,0,50,,,,4,,7.6,11,682,22.3,62,8,22.4,35,44,64,143,32,9,224,81.2,276,2,3,0,0,11,4,20,2.64,2019,128,104,81.3,Montreal,16.1,0,0.29,0.56,5,0,0,17,2.24,9,52.9,1.19,4,79,8,17,3,0,1,5,2,8,4,-0.70,8.6,15.3,-6.7,-0.88,-4,-0.53,-0.19,1.00,13,17,14,219,162,74.0,540,2395,163,28,59,12,315,127,319,21,19,2,9.5,22,1998-08-24 00:00:00,,Lassi Lappalainen,FW,,0.1
81.0,20.9,-1.2,12.0,18.0,60.0,19,2,1083.0,21.0,18.0,3.0,0.0,31.0,767.0,3.0,258.0,12.0,1012.0,4284.0,7383.0,18.0,1. MLS,5.0,5.0,3.0,us USA,8.0,28.0,27.0,38.0,0.0,25.0,65.8,0.0,-0.4,-0.4,2.4,0.08,3.2,2.4,1.0,1.0,0.0,0.0,0.0,6.0,0.0,8.0,0.38,812.0,143.0,128.0,2019_Paxton Pomykal_FC Dallas,18,34.0,13th,185.0,123.0,66.5,Matches,431.0,385.0,89.3,34.0,16.0,909.0,15.0,3.0,22.0,31.0,20.0,29,58.0,16.0,1025.0,225.0,33.0,5.0,,,,,0.1,0.19,0.19,0.1,0.1,0.11,0.26,0.15,0.11,0.26,0,2,,,0,4,29,,63,29,,,2,18,,0,1,0,0,0,0,157.0,,,,50,,20.9,25,1878,61.4,75,20,25.7,133.0,149.0,254.0,536.0,138.0,98.0,987.0,89.3,1105.0,3.0,5.0,7.0,4.0,54.0,2.0,75.0,3.59,2019,438.0,389.0,88.8,FC Dallas,18.9,0.0,0.07,0.2,2,0,0,28,1.34,10,35.7,0.48,14,86.0,20,31.0,5,1,9.0,35.0,25.0,69.0,50,0.3,32.1,26.2,5.9,0.28,1,0.05,-0.49,1.42,28,27,87,1083.0,909.0,83.9,4402.0,17084.0,441.0,53.0,277.0,30.0,1283.0,754.0,1336.0,50.0,38.0,12.0,24.0,20,1999-12-17 00:00:00,,Paxton Pomykal,MF,,3.2
,16.2,,,,,20,1,,,,,,,,,,,,,,,2. USL Champ,,,,us USA,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Ethan Zubak_LA Galaxy II,3,,17th,,,,Matches,,,,,,,,,,,,16,,,,,,,,,,,0.06,0.62,0.56,0.49,0.56,,,,,,0,1,,,0,1,16,,13,29,,,9,3,,0,16,1,2,0,1,,,,,3,,16.2,20,1456,47.6,73,19,,,,,,,,,,,,,,,,,,,2019,,,,LA Galaxy II,,,0.19,0.50,9,1,2,43,2.66,16,37.2,0.99,7,74,19,45,1,2,,,,,3,,,,,,-5,-0.31,-0.42,1.29,25,30,0,,,,,,,,,,,,,,,,,22,1998-04-15 00:00:00,,Ethan Zubak,FW,,
0,0.5,-0.1,1,2,66.7,20,0,9,0,0,0,0,0,0,0,7,0,10,5,36,0,1. MLS,0,0,0,us USA,0,2,0,0,0,0,,0,-0.7,-0.7,0.7,0.23,0.1,0.7,0,0,0,0,0,0,0,0,0.00,3,2,4,2019_Ethan Zubak_LA Galaxy,0,1,8th,2,0,0.0,Matches,4,4,100.0,3,0,6,0,0,0,0,0,0,0,0,9,2,0,0,,,,,0.00,0.00,0.00,0.00,0.00,1.44,1.72,0.29,1.44,1.72,0,0,,,0,0,0,,0,1,,,0,0,,0,0,0,0,0,0,2,,,,0,,0.5,3,43,1.4,14,0,11.5,7,4,15,26,3,1,15,51.7,29,0,0,0,0,2,0,2,4.19,2019,3,2,66.7,LA Galaxy,11.6,0,0.00,0.00,0,0,0,3,6.28,1,33.3,2.09,0,,0,13,3,5,0,0,0,0,0,+1.10,1.0,0.6,+0.4,+0.90,-2,-4.19,-4.22,1.00,0,2,0,9,6,66.7,15,111,13,7,1,0,18,4,18,1,1,0,0.0,22,1998-04-15 00:00:00,,Ethan Zubak,FW,,0.1
132,22.6,+1.3,15,42,73.7,32,2,1315,29,19,10,0,55,232,5,1003,6,1039,4006,6792,108,1. MLS,0,0,0,us USA,0,7,12,14,1,11,78.6,0,+1.2,+1.2,1.8,0.18,0.7,1.8,0,0,0,0,0,3,0,3,0.13,947,215,153,2019_Zakaria Diallo_Montreal,19,5,18th,386,290,75.1,Matches,682,616,90.3,6,18,1108,32,6,29,3,0,1,63,57,1252,160,47,2,,,,,0.09,0.22,0.22,0.13,0.13,0.08,0.11,0.03,0.08,0.11,0,2,,,1,2,1,,23,17,,,3,19,,0,0,0,0,2,0,220,,,,22,,22.6,24,2036,66.5,85,23,34.9,6,109,54,169,59,89,1050,97.9,1072,0,0,1,1,10,0,12,0.53,2019,233,197,84.5,Montreal,6.6,0,0.30,1.00,3,0,0,10,0.44,3,30.0,0.13,21,89,23,0,1,1,1,29,5,35,22,+0.48,24.8,28.9,-4.1,-0.18,-3,-0.13,+0.75,1.38,33,36,54,1315,1108,84.3,9947,26934,57,19,793,134,1473,802,1528,23,12,11,47.8,34,1986-08-13 00:00:00,190cm,Zakaria Diallo,DF (CB),80kg,0.7
115,28.8,-0.3,38,12,24.0,32,8,1606,25,23,2,0,59,97,15,1410,15,1302,4274,7139,6,1. MLS,63,70,17,us USA,13,52,52,69,1,45,65.2,0,-0.4,+0.9,5.1,0.07,8.3,8.4,0,1,3,1,4,16,1,26,0.90,992,380,234,2019_Diego Valeri_Portland,5,114,11th,383,199,52.0,Matches,586,479,81.7,56,44,1167,52,8,34,67,161,90,288,72,1318,239,120,10,,,,,0.28,0.55,0.49,0.21,0.28,0.18,0.47,0.29,0.29,0.58,0,8,,,0,4,90,,33,28,,,8,5,,0,12,2,4,0,0,186,,,,26,,28.8,31,2595,84.8,84,29,27.3,210,57,216,483,132,181,1356,78.3,1732,1,11,6,63,110,5,197,6.83,2019,586,478,81.6,Portland,19.1,7,0.08,0.21,8,2,4,79,2.74,28,35.4,0.97,19,88,29,25,2,1,17,9,13,39,26,-0.04,44.9,48.0,-3.0,-0.11,+2,+0.07,-0.12,1.41,43,41,44,1606,1167,72.7,7587,23136,1107,153,125,5,1648,826,1931,41,31,10,24.4,34,1986-05-01 00:00:00,178cm,Diego Valeri,FW-MF (AM),,8.3
