1/3,90s,A-xA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Age,Ast,Att,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Blocks_ShSv,Body Parts_Head,Body Parts_Left,Body Parts_Other,Body Parts_Right,Body Parts_TI,Carries_Carries,Carries_PrgDist,Carries_TotDist,Clr,Comp,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Country,CrsPA,Dispos,Dribbles_#Pl,Dribbles_Att,Dribbles_Megs,Dribbles_Succ,Dribbles_Succ%,Err,Expected_G-xG,Expected_np:G-xG,Expected_npxG,Expected_npxG/Sh,Expected_xA,Expected_xG,GCA Types_Def,GCA Types_Drib,GCA Types_Fld,GCA Types_OG,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA_GCA,GCA_GCA90,Height_Ground,Height_High,Height_Low,ID,Int,KP,LgRank,Long_Att,Long_Cmp,Long_Cmp%,Matches,Medium_Att,Medium_Cmp,Medium_Cmp%,Miscon,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Int,Outcomes_Off,Outcomes_Out,PPA,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Press,Pass Types_Sw,Pass Types_TB,Penalty Kicks_PKA,Penalty Kicks_PKatt,Penalty Kicks_PKm,Penalty Kicks_PKsv,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G+A-PK,Per 90 Minutes_G-PK,Per 90 Minutes_Gls,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xA,Per 90 Minutes_xA,Per 90 Minutes_xG,Per 90 Minutes_xG+xA,Performance_2CrdY,Performance_Ast,Performance_CS,Performance_CS%,Performance_CrdR,Performance_CrdY,Performance_Crs,Performance_D,Performance_Fld,Performance_Fls,Performance_GA,Performance_GA90,Performance_Gls,Performance_Int,Performance_L,Performance_OG,Performance_Off,Performance_PK,Performance_PKatt,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_Save%,Performance_Saves,Performance_SoTA,Performance_TklW,Performance_W,Playing Time_90s,Playing Time_MP,Playing Time_Min,Playing Time_Min%,Playing Time_Mn/MP,Playing Time_Starts,Pressures_%,Pressures_Att 3rd,Pressures_Def 3rd,Pressures_Mid 3rd,Pressures_Press,Pressures_Succ,Prog,Receiving_Rec,Receiving_Rec%,Receiving_Targ,SCA Types_Def,SCA Types_Drib,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA_SCA,SCA_SCA90,Season,Short_Att,Short_Cmp,Short_Cmp%,Squad,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,Standard_Sh,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Tkl,Tackles_TklW,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Tkl+Int,Total_Att,Total_Cmp,Total_Cmp%,Total_PrgDist,Total_TotDist,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Vs Dribbles_Att,Vs Dribbles_Past,Vs Dribbles_Tkl,Vs Dribbles_Tkl%,age,birth_date,height,name,position,weight,xA,MP_Pct,Performance_CrdY90,CrdY_Pct,Aerial Duels_Won90,Aerial Duels_Won_Pct,Aerial Duels_Won%_Pct,Tackles_TklW90,TklW90_Pct,Dribbles_Tkl%_Pct,Blocks_Blocks90,Blocks90_Pct,Passing%_Pct,Pass Types_TB90,TB90_Pct,Pass Types_Sw90,Sw90_Pct,Pass Types_Crs90,Crs90_Pct,Dribbles_Succ%_Pct,Dispos90,Dispos90_Pct,SCA90_Pct,GCA90_Pct,Ast90_Pct,Gls90_Pct
33.0,28.6,0.0,30.0,22.0,42.3,25,3.0,623.0,8.0,5.0,3.0,0.0,21.0,112.0,18.0,458.0,7.0,632.0,1814.0,3340.0,20.0,1. MLS,0.0,0.0,0.0,us USA,0.0,35.0,37.0,50.0,1.0,35.0,70.0,0.0,3.7,3.1,18.9,0.18,3.0,23.3,0.0,7.0,2.0,2.0,0.0,7.0,1.0,19.0,0.66,461.0,45.0,117.0,2019_Josef Martínez_Atlanta,5.0,30.0,3rd,61.0,47.0,77.0,Matches,197.0,163.0,82.7,49.0,19.0,503.0,14.0,1.0,3.0,21.0,0.0,8.0,66.0,3.0,557.0,115.0,10.0,5.0,,,,,0.1,1.05,0.87,0.77,0.94,0.66,0.76,0.11,0.81,0.92,0.0,3.0,,,0.0,1.0,8.0,,29.0,17.0,,,27.0,5.0,,0.0,24.0,5.0,6.0,0.0,2.0,88.0,,,,8.0,,28.6,29.0,2578.0,84.2,89.0,29.0,29.3,155.0,8.0,79.0,242.0,71.0,46.0,687.0,54.6,1258.0,3.0,15.0,9.0,0.0,59.0,12.0,100.0,3.49,2019,339.0,286.0,84.4,Atlanta,13.7,3.0,0.2,0.52,27.0,5.0,6.0,108.0,3.77,42.0,38.9,1.47,26.0,89.0,29.0,,0.0,0.0,6.0,2.0,4.0,12.0,8.0,0.75,47.0,31.6,15.4,0.54,20.0,0.7,1.63,1.88,49.0,29.0,17.0,623.0,503.0,80.7,1352.0,7972.0,543.0,179.0,53.0,26.0,840.0,369.0,910.0,9.0,7.0,2.0,22.2,27.0,1993-05-19 00:00:00,170cm,Josef Martínez,FW,64kg,3.0,0.863941018766756,0.03496503496503496,0.31978319783197834,0.7692307692307692,0.3896434634974533,0.4339130434782609,0.2797202797202797,0.1092896174863388,0.27816901408450706,0.2797202797202797,0.06451612903225806,0.521079258010118,0.17482517482517482,0.7925170068027211,0.34965034965034963,0.1836734693877551,0.2797202797202797,0.30273972602739724,0.6904332129963899,1.2237762237762237,0.567062818336163,0.8630252100840337,0.9428571428571428,0.6608344549125168,0.9798927613941019
59.0,32.9,0.4,36.0,98.0,73.1,33,1.0,1292.0,61.0,23.0,38.0,3.0,75.0,91.0,4.0,1041.0,49.0,914.0,2967.0,5163.0,253.0,1. MLS,0.0,0.0,0.0,us USA,0.0,6.0,3.0,4.0,0.0,3.0,75.0,1.0,-0.8,-0.8,2.8,0.11,0.6,2.8,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.09,904.0,231.0,157.0,2019_Frédéric Brillant_D.C. United,16.0,6.0,10th,274.0,182.0,66.4,Matches,667.0,598.0,89.7,7.0,19.0,1081.0,18.0,4.0,37.0,3.0,0.0,3.0,99.0,50.0,1193.0,158.0,30.0,2.0,,,,,0.03,0.09,0.09,0.06,0.06,0.09,0.11,0.02,0.09,0.11,0.0,1.0,,,0.0,5.0,3.0,,8.0,28.0,,,2.0,16.0,,0.0,0.0,0.0,0.0,0.0,1.0,270.0,,,,34.0,,32.9,34.0,2959.0,96.7,87.0,33.0,30.8,11.0,176.0,66.0,253.0,78.0,64.0,941.0,96.5,975.0,1.0,1.0,1.0,1.0,13.0,1.0,18.0,0.55,2019,333.0,296.0,88.9,D.C. United,9.5,0.0,0.08,0.33,2.0,0.0,0.0,25.0,0.76,6.0,24.0,0.18,29.0,89.0,33.0,19.0,1.0,0.0,2.0,45.0,11.0,58.0,34.0,-1.26,35.3,46.6,-11.3,-0.34,1.0,0.03,-2.64,1.43,37.0,36.0,74.0,1292.0,1081.0,83.7,9508.0,23357.0,89.0,47.0,1058.0,287.0,1617.0,666.0,1713.0,46.0,27.0,19.0,41.3,35.0,1985-06-26 00:00:00,191cm,Frédéric Brillant,"DF (CB, right)",84kg,0.6,0.9912868632707775,0.1519756838905775,0.5338753387533876,2.9787234042553195,0.9235993208828522,0.92,1.033434650455927,0.51775956284153,0.7139084507042254,1.8541033434650456,0.7487266553480475,0.663575042158516,0.060790273556231005,0.5289115646258503,0.9118541033434651,0.44047619047619047,0.0911854103343465,0.1917808219178082,0.7770758122743683,0.182370820668693,0.12903225806451613,0.17394957983193277,0.3764705882352941,0.5013458950201884,0.5663538873994638
4.0,3.5,-0.1,2.0,1.0,33.3,16,0.0,129.0,5.0,4.0,1.0,1.0,17.0,9.0,1.0,79.0,23.0,84.0,319.0,526.0,16.0,1. MLS,0.0,0.0,0.0,us USA,3.0,3.0,2.0,2.0,0.0,1.0,50.0,0.0,1.0,1.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,34.0,2019_Sebastian Anderson_Colorado,5.0,3.0,16th,23.0,5.0,21.7,Matches,59.0,33.0,55.9,5.0,3.0,75.0,2.0,1.0,9.0,3.0,0.0,12.0,23.0,0.0,106.0,16.0,1.0,0.0,,,,,0.0,0.29,0.29,0.29,0.29,0.01,0.04,0.04,0.01,0.04,0.0,0.0,,,1.0,1.0,12.0,,2.0,7.0,,,1.0,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,33.0,,,,2.0,,3.5,6.0,314.0,10.3,52.0,5.0,19.3,14.0,49.0,20.0,83.0,16.0,8.0,83.0,83.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.15,2019,44.0,36.0,81.8,Colorado,22.4,0.0,1.0,,1.0,0.0,0.0,1.0,0.29,0.0,0.0,0.0,0.0,60.0,5.0,13.0,1.0,19.0,1.0,4.0,2.0,7.0,2.0,-0.51,4.9,7.1,-2.2,-0.63,-1.0,-0.29,-0.16,0.67,6.0,7.0,12.0,129.0,75.0,58.1,514.0,1298.0,57.0,3.0,58.0,9.0,151.0,69.0,173.0,12.0,10.0,2.0,16.7,18.0,2002-08-08 00:00:00,177cm,Sebastian Anderson,DF,,0.1,0.2432975871313673,0.2857142857142857,0.8035230352303523,0.2857142857142857,0.15195246179966043,0.3060869565217391,0.5714285714285714,0.2260928961748634,0.19102112676056338,1.4285714285714286,0.5449915110356537,0.013490725126475547,0.0,0.22874149659863946,0.2857142857142857,0.15901360544217688,3.4285714285714284,0.9376712328767123,0.20487364620938628,0.8571428571428571,0.4057724957555178,0.31512605042016806,0.1495798319327731,0.24629878869448182,0.8277479892761395
36.0,25.7,1.2,58.0,54.0,48.2,28,6.0,822.0,38.0,34.0,4.0,0.0,61.0,119.0,8.0,575.0,21.0,767.0,2109.0,3903.0,17.0,1. MLS,1.0,2.0,0.0,us USA,7.0,52.0,28.0,41.0,1.0,26.0,63.4,0.0,-3.2,-3.4,10.4,0.14,4.8,14.2,0.0,3.0,2.0,0.0,0.0,8.0,1.0,14.0,0.54,492.0,162.0,168.0,2019_Daniel Royer_NY Red Bulls,15.0,29.0,12th,63.0,25.0,39.7,Matches,253.0,156.0,61.7,71.0,44.0,555.0,31.0,5.0,20.0,26.0,4.0,43.0,31.0,4.0,791.0,197.0,7.0,2.0,,,,,0.23,0.66,0.51,0.27,0.43,0.4,0.59,0.19,0.55,0.74,0.0,6.0,,,0.0,1.0,43.0,,35.0,17.0,,,11.0,15.0,,0.0,10.0,4.0,5.0,0.0,1.0,182.0,,,,20.0,,25.7,31.0,2314.0,75.6,75.0,26.0,28.7,137.0,97.0,216.0,450.0,129.0,90.0,826.0,63.7,1296.0,0.0,4.0,4.0,2.0,51.0,3.0,64.0,2.49,2019,458.0,362.0,79.0,NY Red Bulls,15.9,1.0,0.09,0.23,11.0,4.0,5.0,75.0,2.92,30.0,40.0,1.17,13.0,83.0,26.0,31.0,5.0,0.0,8.0,12.0,14.0,34.0,20.0,0.63,38.6,34.5,4.1,0.16,1.0,0.04,-0.08,1.28,41.0,40.0,49.0,822.0,555.0,67.5,2933.0,7783.0,651.0,158.0,151.0,22.0,1134.0,414.0,1168.0,46.0,31.0,15.0,32.6,30.0,1990-05-22 00:00:00,177cm,Daniel Royer,"FW-MF (AM-WM, left)",73kg,4.8,0.925603217158177,0.038910505836575876,0.3245257452574526,2.1011673151750974,0.8285229202037352,0.5234782608695652,0.7782101167315175,0.3469945355191257,0.516725352112676,1.4785992217898833,0.5823429541595926,0.07419898819561552,0.07782101167315175,0.592687074829932,0.27237354085603116,0.14965986394557823,1.6731517509727627,0.6972602739726027,0.5243682310469314,2.0233463035019454,0.7860780984719864,0.6857142857142857,0.9042016806722689,0.8600269179004038,0.9061662198391421
2.0,0.2,0.0,1.0,0.0,0.0,30,0.0,12.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,13.0,41.0,90.0,1.0,1. MLS,0.0,0.0,0.0,us USA,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,2019_Luke Mulholland_Real Salt Lake,1.0,0.0,6th,3.0,2.0,66.7,Matches,4.0,2.0,50.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,,0.2,1.0,20.0,0.7,20.0,0.0,16.7,0.0,5.0,1.0,6.0,1.0,2.0,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4.0,4.0,100.0,Real Salt Lake,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,19.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,-2.01,0.1,0.6,-0.5,-2.11,0.0,0.0,-0.15,1.0,0.0,0.0,2.0,12.0,9.0,75.0,80.0,179.0,4.0,0.0,5.0,1.0,16.0,12.0,16.0,2.0,1.0,1.0,50.0,32.0,1988-08-07 00:00:00,180cm,Luke Mulholland,MF (AM),67kg,0.0,0.036193029490616625,0.0,0.15853658536585366,0.0,0.0432937181663837,0.03217391304347826,0.0,0.0389344262295082,0.8547535211267606,10.0,0.9974533106960951,0.2554806070826307,0.0,0.22874149659863946,0.0,0.04931972789115646,0.0,0.07876712328767123,,0.0,0.03395585738539898,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
30.0,26.0,-0.3,33.0,52.0,61.2,32,0.0,1020.0,52.0,23.0,29.0,0.0,42.0,236.0,3.0,718.0,1.0,823.0,1919.0,3759.0,173.0,1. MLS,0.0,0.0,0.0,us USA,0.0,10.0,13.0,16.0,0.0,13.0,81.3,1.0,0.4,0.4,0.6,0.08,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,131.0,70.0,2019_Nedum Onuoha_Real Salt Lake,19.0,4.0,6th,220.0,164.0,74.5,Matches,569.0,534.0,93.8,5.0,5.0,908.0,5.0,2.0,12.0,0.0,0.0,1.0,31.0,30.0,989.0,117.0,16.0,1.0,,,,,0.0,0.04,0.04,0.04,0.04,0.02,0.04,0.01,0.02,0.04,0.0,0.0,,,0.0,2.0,1.0,,9.0,13.0,,,1.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,189.0,,,,18.0,,26.0,27.0,2336.0,76.3,87.0,26.0,37.0,6.0,116.0,59.0,181.0,67.0,43.0,813.0,98.9,822.0,0.0,0.0,2.0,0.0,10.0,1.0,13.0,0.5,2019,224.0,206.0,92.0,Real Salt Lake,9.1,0.0,0.13,0.25,1.0,0.0,0.0,8.0,0.31,4.0,50.0,0.15,25.0,89.0,26.0,13.0,1.0,2.0,2.0,20.0,5.0,27.0,18.0,-0.24,28.5,32.9,-4.4,-0.17,0.0,0.0,-0.62,1.62,35.0,35.0,46.0,1020.0,908.0,89.0,5902.0,19857.0,39.0,16.0,831.0,198.0,1291.0,517.0,1318.0,15.0,5.0,10.0,66.7,33.0,1986-11-12 00:00:00,188cm,Nedum Onuoha,"DF (CB, left)",85kg,0.3,0.8009383378016086,0.07692307692307693,0.3685636856368564,2.0,0.8081494057724957,0.7878260869565218,0.6923076923076923,0.3005464480874317,0.9683098591549296,2.0,0.8073005093378608,0.9190556492411467,0.038461538461538464,0.47619047619047616,0.6153846153846154,0.30017006802721086,0.038461538461538464,0.16164383561643836,0.8402527075812274,0.38461538461538464,0.21731748726655348,0.15630252100840336,0.1495798319327731,0.24629878869448182,0.5234584450402144
1.0,0.9,0.0,1.0,0.0,0.0,18,0.0,22.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,15.0,0.0,31.0,124.0,218.0,0.0,1. MLS,0.0,0.0,0.0,us USA,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2,-0.2,0.2,0.12,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,3.0,2019_Thomás Chacón_Minnesota,0.0,2.0,7th,2.0,2.0,100.0,Matches,9.0,8.0,88.9,3.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.28,0.04,0.25,0.28,0.0,0.0,,,0.0,0.0,1.0,,3.0,2.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,1.0,,0.9,2.0,85.0,2.8,43.0,1.0,19.0,5.0,4.0,12.0,21.0,4.0,1.0,30.0,78.9,38.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.12,2019,9.0,9.0,100.0,Minnesota,13.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.12,1.0,50.0,1.06,0.0,61.0,1.0,24.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,-1.17,0.7,1.5,-0.8,-0.9,-3.0,-3.18,-3.54,0.0,0.0,3.0,4.0,22.0,20.0,90.9,51.0,312.0,22.0,5.0,5.0,0.0,39.0,14.0,39.0,2.0,2.0,0.0,0.0,20.0,2000-08-17 00:00:00,,Thomás Chacón,MF,,0.0,0.09584450402144772,0.0,0.15853658536585366,0.0,0.0432937181663837,0.03217391304347826,1.1111111111111112,0.5642076502732241,0.056338028169014086,0.0,0.02631578947368421,0.9603709949409781,0.0,0.22874149659863946,0.0,0.04931972789115646,1.1111111111111112,0.565068493150685,0.013537906137184115,3.333333333333333,0.9482173174872666,0.5932773109243697,0.1495798319327731,0.24629878869448182,0.2479892761394102
18.0,8.4,0.1,1.0,0.0,0.0,33,1.0,249.0,10.0,8.0,2.0,0.0,8.0,49.0,2.0,188.0,2.0,298.0,1166.0,1942.0,3.0,1. MLS,1.0,1.0,0.0,us USA,1.0,27.0,15.0,41.0,2.0,13.0,31.7,0.0,1.0,1.0,2.0,0.1,0.9,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.48,158.0,43.0,48.0,2019_Ignacio Piatti_Montreal,3.0,11.0,18th,44.0,30.0,68.2,Matches,83.0,63.0,75.9,16.0,9.0,191.0,2.0,1.0,3.0,4.0,4.0,7.0,14.0,4.0,235.0,44.0,10.0,0.0,,,,,0.12,0.48,0.48,0.36,0.36,0.24,0.35,0.11,0.24,0.35,0.0,1.0,,,0.0,1.0,7.0,,17.0,16.0,,,3.0,3.0,,0.0,3.0,0.0,0.0,0.0,0.0,52.0,,,,12.0,,8.4,11.0,754.0,24.6,69.0,9.0,23.8,33.0,41.0,52.0,126.0,30.0,15.0,284.0,75.1,378.0,1.0,5.0,2.0,1.0,15.0,1.0,25.0,2.98,2019,111.0,92.0,82.9,Montreal,17.9,0.0,0.15,0.75,3.0,0.0,0.0,20.0,2.39,4.0,20.0,0.48,4.0,80.0,9.0,17.0,2.0,0.0,2.0,8.0,3.0,13.0,12.0,0.14,9.8,11.8,-2.0,-0.23,0.0,0.0,0.51,1.27,15.0,15.0,16.0,249.0,191.0,76.7,752.0,3564.0,190.0,38.0,43.0,5.0,369.0,186.0,382.0,14.0,9.0,5.0,35.7,35.0,1985-02-04 00:00:00,181cm,Ignacio Piatti,"FW-MF (AM, left)",77kg,0.9,0.4014745308310992,0.11904761904761904,0.47289972899729,0.0,0.0432937181663837,0.03217391304347826,1.4285714285714286,0.7342896174863388,0.5880281690140845,1.1904761904761905,0.41086587436332767,0.32377740303541314,0.0,0.22874149659863946,1.1904761904761905,0.5850340136054422,0.8333333333333333,0.4726027397260274,0.04693140794223827,3.214285714285714,0.9422750424448217,0.7857142857142857,0.8647058823529412,0.7052489905787349,0.8693029490616622
173.0,26.3,-0.8,12.0,13.0,52.0,33,0.0,1497.0,36.0,22.0,14.0,0.0,47.0,192.0,4.0,1242.0,5.0,1283.0,4213.0,8751.0,35.0,1. MLS,1.0,2.0,0.0,us USA,1.0,15.0,35.0,49.0,2.0,34.0,69.4,0.0,1.5,1.5,0.5,0.04,0.8,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,1195.0,142.0,160.0,2019_Osvaldo Alonso_Minnesota,25.0,16.0,7th,242.0,211.0,87.2,Matches,708.0,670.0,94.6,14.0,15.0,1380.0,25.0,0.0,9.0,10.0,3.0,5.0,67.0,57.0,1430.0,191.0,68.0,2.0,,,,,0.0,0.08,0.08,0.08,0.08,0.02,0.05,0.03,0.02,0.05,0.0,0.0,,,0.0,4.0,5.0,,53.0,32.0,,,2.0,25.0,,0.0,0.0,0.0,0.0,1.0,0.0,260.0,,,,40.0,,26.3,27.0,2365.0,77.3,88.0,27.0,27.8,21.0,193.0,203.0,417.0,116.0,154.0,1245.0,96.9,1285.0,1.0,4.0,1.0,2.0,44.0,0.0,52.0,1.98,2019,526.0,488.0,92.8,Minnesota,28.0,0.0,0.17,0.67,2.0,0.0,0.0,12.0,0.46,3.0,25.0,0.11,24.0,88.0,27.0,,0.0,0.0,5.0,30.0,19.0,54.0,40.0,0.29,41.1,33.0,8.1,0.31,6.0,0.23,-0.16,1.57,38.0,32.0,79.0,1497.0,1380.0,92.2,8235.0,27780.0,224.0,8.0,521.0,86.0,1677.0,1138.0,1724.0,48.0,35.0,13.0,27.1,34.0,1985-11-11 00:00:00,180cm,Osvaldo Alonso,MF (DM),75kg,0.8,0.8009383378016086,0.1520912547528517,0.535230352303523,0.49429657794676807,0.2631578947368421,0.6069565217391304,1.520912547528517,0.7704918032786885,0.4022887323943662,1.3688212927756653,0.5059422750424448,0.9763912310286678,0.07604562737642585,0.5867346938775511,2.585551330798479,0.8843537414965986,0.19011406844106463,0.2410958904109589,0.6768953068592057,0.5703422053231939,0.2937181663837012,0.5361344537815126,0.31176470588235294,0.24629878869448182,0.6005361930294906
3.0,2.4,-0.2,6.0,1.0,14.3,23,0.0,105.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,28.0,0.0,121.0,610.0,1008.0,1.0,1. MLS,0.0,0.0,0.0,us USA,0.0,3.0,10.0,13.0,1.0,9.0,69.2,0.0,-0.5,-0.5,1.5,0.22,0.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6.0,16.0,2019_Adrien Perez_Los Angeles FC,0.0,4.0,1st,11.0,8.0,72.7,Matches,39.0,30.0,76.9,7.0,8.0,73.0,9.0,0.0,1.0,6.0,2.0,8.0,2.0,0.0,103.0,24.0,2.0,0.0,,,,,0.0,0.42,0.42,0.42,0.42,0.64,0.71,0.07,0.64,0.71,0.0,0.0,,,0.0,0.0,8.0,,1.0,3.0,,,1.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,17.0,,,,2.0,,2.4,12.0,215.0,7.0,18.0,1.0,21.7,23.0,8.0,15.0,46.0,10.0,8.0,107.0,74.8,143.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,2.51,2019,46.0,34.0,73.9,Los Angeles FC,13.7,0.0,0.14,0.33,1.0,0.0,0.0,7.0,2.93,3.0,42.9,1.26,0.0,67.0,1.0,13.0,11.0,8.0,2.0,3.0,0.0,5.0,2.0,0.15,5.7,2.5,3.2,1.34,2.0,0.84,-0.62,1.38,4.0,2.0,5.0,105.0,73.0,69.5,260.0,1213.0,91.0,27.0,16.0,0.0,134.0,41.0,136.0,3.0,2.0,1.0,33.3,25.0,1995-10-13 00:00:00,183cm,Adrien Perez,FW,77kg,0.2,0.4262734584450402,0.0,0.15853658536585366,0.4166666666666667,0.2164685908319185,0.09478260869565218,0.8333333333333334,0.3790983606557377,0.5422535211267606,0.4166666666666667,0.0831918505942275,0.11129848229342328,0.0,0.22874149659863946,0.8333333333333334,0.4013605442176871,3.3333333333333335,0.9301369863013699,0.6723826714801444,1.25,0.5806451612903226,0.692436974789916,0.1495798319327731,0.24629878869448182,0.9001340482573726
17.0,19.9,-0.6,35.0,11.0,23.9,28,2.0,388.0,13.0,10.0,3.0,0.0,13.0,62.0,11.0,290.0,4.0,485.0,1186.0,3048.0,1.0,1. MLS,0.0,0.0,0.0,us USA,2.0,34.0,36.0,46.0,1.0,32.0,69.6,0.0,-0.7,-0.7,11.7,0.17,2.6,11.7,0.0,4.0,0.0,0.0,0.0,5.0,0.0,9.0,0.45,284.0,48.0,56.0,2019_Raúl Ruidíaz_Seattle,4.0,14.0,4th,40.0,35.0,87.5,Matches,120.0,105.0,87.5,54.0,10.0,331.0,5.0,0.0,2.0,10.0,0.0,9.0,33.0,0.0,355.0,67.0,12.0,3.0,,,,,0.1,0.65,0.65,0.55,0.55,0.59,0.72,0.13,0.59,0.72,0.0,2.0,,,0.0,0.0,9.0,,16.0,18.0,,,11.0,4.0,,0.0,8.0,0.0,0.0,0.0,0.0,71.0,,,,9.0,,19.9,22.0,1793.0,58.6,82.0,20.0,22.0,110.0,21.0,124.0,255.0,56.0,25.0,464.0,54.5,851.0,1.0,8.0,1.0,0.0,23.0,2.0,35.0,1.76,2019,201.0,176.0,87.6,Seattle,14.8,1.0,0.15,0.41,11.0,0.0,0.0,71.0,3.56,27.0,38.0,1.36,15.0,89.0,20.0,8.0,2.0,0.0,5.0,0.0,6.0,11.0,9.0,1.09,34.6,24.2,10.4,0.52,7.0,0.35,0.64,1.96,35.0,28.0,15.0,388.0,331.0,85.3,843.0,5580.0,324.0,121.0,40.0,2.0,579.0,293.0,612.0,19.0,16.0,3.0,15.8,30.0,1990-07-25 00:00:00,167cm,Raúl Ruidíaz,FW,,2.6,0.6695710455764075,0.0,0.15853658536585366,0.5527638190954774,0.298811544991511,0.18434782608695652,0.45226130653266333,0.16256830601092895,0.1795774647887324,0.6532663316582915,0.14091680814940577,0.7445193929173693,0.15075376884422112,0.7542517006802721,0.6030150753768845,0.2925170068027211,0.45226130653266333,0.3684931506849315,0.6796028880866426,1.7085427135678393,0.7130730050933786,0.47394957983193275,0.8302521008403362,0.6608344549125168,0.9457104557640751
